,id,organization_id,url,age,gender,size,coat,tags,name,organization_animal_id,status,status_changed_at,published_at,delta_time,primary_breed,secondary_breed,is_mixed,is_unknown,compatible_children,compatible_dogs,compatible_cats,spayed_neutered,house_trained,special_needs,shots_current,primary_color,secondary_color,tertiary_color
1944,59293644,TX2412,https://www.petfinder.com/dog/jay-59293644/fl/cape-coral/tracyspawsrescue-tx2412/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,Medium,"['Friendly', 'Affectionate', 'Playful', 'Smart', 'Curious', 'Funny', 'Athletic', 'Loves kisses']",Jay,,adopted,2023-01-18 01:04:17+00:00,2022-12-29 23:08:13+00:00,19 days 01:56:04,Retriever,,True,False,True,True,,True,False,False,True,Golden,Yellow / Tan / Blond / Fawn,Merle (Red)
1945,59293641,IN91,https://www.petfinder.com/dog/coco-59293641/in/indianapolis/southside-animal-shelter-in91/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Small,,[],Coco,,adopted,2023-01-01 16:39:38+00:00,2022-12-29 23:07:17+00:00,2 days 17:32:21,Chihuahua,,True,False,True,True,,True,True,False,True,Yellow / Tan / Blond / Fawn,White / Cream,
1946,59293640,CT414,https://www.petfinder.com/dog/simba-59293640/ct/watertown/companion-pet-rescue-new-england-ct414/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,,"['Friendly', 'Playful', 'Loves kisses']",Simba ,,adopted,2023-01-18 02:19:06+00:00,2022-12-29 23:07:05+00:00,19 days 03:12:01,Vizsla,Labrador Retriever,True,False,True,True,,True,False,False,True,Yellow / Tan / Blond / Fawn,White / Cream,
1947,59293637,TX2412,https://www.petfinder.com/dog/emme-59293637/fl/cape-coral/tracyspawsrescue-tx2412/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,Medium,"['Friendly', 'Playful', 'Smart', 'Curious', 'Funny', 'Loves kisses']",Emme,,adopted,2023-04-16 06:18:37+00:00,2022-12-29 23:06:20+00:00,107 days 07:12:17,Shepherd,,True,False,True,True,,True,False,False,True,Bicolor,Golden,Black
1948,59293625,IN91,https://www.petfinder.com/dog/bruno-59293625/in/indianapolis/southside-animal-shelter-in91/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,,[],Bruno,,adopted,2023-01-01 16:39:09+00:00,2022-12-29 23:05:37+00:00,2 days 17:33:32,Beagle,,True,False,True,True,,True,True,False,True,"Tricolor (Brown, Black, & White)",,
1949,59293621,CA443,https://www.petfinder.com/dog/allie-59293621/ca/gridley/sutter-buttes-canine-rescue-ca443/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Large,Medium,"['Affectionate', 'Friendly', 'Playful', 'Athletic', 'Funny', 'Loves kisses']",Allie,22-139,adopted,2023-01-28 21:46:22+00:00,2022-12-29 23:05:25+00:00,29 days 22:40:57,Boxer,German Shepherd Dog,True,False,,,,False,False,False,True,Bicolor,,
1950,59293610,AZ493,https://www.petfinder.com/dog/sushi-1-year-affenpinscher-female-at-petco-5011-e-ray-road-phoenix-85044-on-saturday-january-21-from-11-am-2pm-59293610/az/mesa/pound-animals-worth-saving-p-dot-aw-dot-s-fur-the-cause-az493/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Small,Medium,"['Friendly', 'Affectionate', 'Gentle', 'Smart', 'Playful', 'Loves kisses', 'Curious']","SUSHI - 1 YEAR AFFENPINSCHER FEMALE @ PETCO, 5011 E. RAY ROAD, PHOENIX 85044 ON SATURDAY, JANUARY 21, FROM 11 AM - 2PM",,adopted,2023-01-22 03:12:30+00:00,2022-12-29 23:05:21+00:00,23 days 04:07:09,Affenpinscher,,False,False,True,True,,True,True,False,True,Black,,
1951,59293608,VA137,https://www.petfinder.com/dog/nikita-59293608/va/richmond/southside-spca-va137/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Small,Short,"['Friendly', 'Gentle', 'Sweet']",Nikita,,adopted,2023-01-11 21:18:59+00:00,2022-12-29 23:05:19+00:00,12 days 22:13:40,Shetland Sheepdog / Sheltie,,True,False,,True,,True,False,False,True,Sable,,
1952,59293596,IN91,https://www.petfinder.com/dog/chewy-59293596/in/indianapolis/southside-animal-shelter-in91/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Small,,[],Chewy,,adopted,2022-12-31 00:44:48+00:00,2022-12-29 23:04:34+00:00,1 days 01:40:14,Poodle,,True,False,True,True,,True,True,False,True,Apricot / Beige,,
1953,59293595,TX2412,https://www.petfinder.com/dog/dodger-59293595/fl/cape-coral/tracyspawsrescue-tx2412/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Large,Short,"['Friendly', 'Playful', 'Athletic', 'Loyal', 'Affectionate', 'Smart', 'Brave', 'Curious', 'Funny', 'Loves kisses']",Dodger,,adopted,2023-04-16 06:18:04+00:00,2022-12-29 23:04:29+00:00,107 days 07:13:35,Labrador Retriever,Boxer,True,False,True,True,,True,False,False,True,White / Cream,"Tricolor (Brown, Black, & White)",
1954,59293593,GA862,https://www.petfinder.com/dog/boost-59293593/ga/athens/athenspets-ga862/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Female,Large,,[],Boost,,adopted,2023-01-27 21:22:46+00:00,2022-12-29 23:03:46+00:00,28 days 22:19:00,Mixed Breed,,False,False,,,,True,False,False,False,,,
1955,59293578,SD11,https://www.petfinder.com/dog/roscoe-59293578/sd/brookings/brookings-regional-humane-society-inc-sd11/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Large,Medium,"['Friendly', 'Playful', 'Smart']",Roscoe,,adopted,2023-02-09 20:13:44+00:00,2022-12-29 23:02:51+00:00,41 days 21:10:53,Australian Shepherd,Catahoula Leopard Dog,True,False,True,True,False,True,True,True,True,,,
1956,59293576,IN91,https://www.petfinder.com/dog/rodney-59293576/in/indianapolis/southside-animal-shelter-in91/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Small,,[],Rodney,,adopted,2023-01-01 16:39:14+00:00,2022-12-29 23:02:30+00:00,2 days 17:36:44,Boston Terrier,,True,False,,,,True,True,False,True,Black,White / Cream,
1957,59293574,CA443,https://www.petfinder.com/dog/nala-59293574/ca/gridley/sutter-buttes-canine-rescue-ca443/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,Long,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Gentle', 'Smart', 'Curious', 'Independent', 'Funny', 'Athletic', 'Loves kisses']",Nala,22-140,adopted,2023-01-13 23:16:15+00:00,2022-12-29 23:02:13+00:00,15 days 00:14:02,Border Collie,,True,False,,True,,False,False,False,True,"Tricolor (Brown, Black, & White)",,
1958,59293572,TX2412,https://www.petfinder.com/dog/kinley-59293572/fl/cape-coral/tracyspawsrescue-tx2412/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,Medium,"['Loyal', 'Smart', 'Protective', 'Independent', 'Friendly', 'Playful', 'Curious']",Kinley,,adopted,2023-01-12 22:19:38+00:00,2022-12-29 23:02:05+00:00,13 days 23:17:33,Border Collie,Flat-Coated Retriever,True,False,True,True,,True,False,False,True,Black,Apricot / Beige,
1959,59293556,GA862,https://www.petfinder.com/dog/anarchy-59293556/ga/athens/athenspets-ga862/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Large,,[],Anarchy,,adopted,2023-01-13 21:20:57+00:00,2022-12-29 23:01:31+00:00,14 days 22:19:26,English Bulldog,,True,False,,,,True,False,False,False,,,
1960,59293562,IN91,https://www.petfinder.com/dog/haze-59293562/in/indianapolis/southside-animal-shelter-in91/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Medium,,[],Haze,,adopted,2023-02-19 15:45:24+00:00,2022-12-29 23:01:26+00:00,51 days 16:43:58,Hound,,True,False,True,True,True,True,False,False,True,Red / Chestnut / Orange,,
1961,59293560,NJ817,https://www.petfinder.com/dog/brienne-59293560/nj/ringwood/southern-paws-inc-nj817/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Large,Short,[],Brienne,,adopted,2023-01-06 22:45:50+00:00,2022-12-29 23:01:18+00:00,7 days 23:44:32,American Bulldog,Pit Bull Terrier,True,False,True,True,True,True,False,False,True,White / Cream,Apricot / Beige,Yellow / Tan / Blond / Fawn
1962,59293554,IL181,https://www.petfinder.com/dog/bear-59293554/il/springfield/sangamon-county-animal-control-center-il181/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,Short,[],Bear,,adopted,2023-01-05 02:42:52+00:00,2022-12-29 23:01:08+00:00,6 days 03:41:44,American Bulldog,,True,False,,,,True,False,False,True,Brindle,White / Cream,
1963,59293553,IN91,https://www.petfinder.com/dog/maribelle-59293553/in/indianapolis/southside-animal-shelter-in91/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Medium,,[],Maribelle,,adopted,2023-01-21 18:03:44+00:00,2022-12-29 23:00:08+00:00,22 days 19:03:36,Hound,,True,False,True,True,True,True,False,False,True,Red / Chestnut / Orange,,
1964,59293530,NJ817,https://www.petfinder.com/dog/melisandre-59293530/nj/ringwood/southern-paws-inc-nj817/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Large,Short,[],Melisandre,,adopted,2023-01-16 16:43:05+00:00,2022-12-29 22:59:33+00:00,17 days 17:43:32,American Bulldog,Pit Bull Terrier,True,False,True,True,True,True,False,False,True,White / Cream,Apricot / Beige,Yellow / Tan / Blond / Fawn
1965,59293529,CT414,https://www.petfinder.com/dog/mickey-59293529/ct/watertown/companion-pet-rescue-new-england-ct414/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,,"['Friendly', 'Playful', 'Loves kisses']",Mickey ,,adopted,2023-01-16 16:21:16+00:00,2022-12-29 22:59:27+00:00,17 days 17:21:49,Vizsla,Labrador Retriever,True,False,True,True,,True,False,False,True,Yellow / Tan / Blond / Fawn,Black,
1966,59293519,AZ642,https://www.petfinder.com/dog/hershey-kiss-59293519/az/mayer/aarf-animal-rescue-and-sanctuary-az642/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Senior,Female,Large,Wire,[],Hershey Kiss,,adopted,2023-01-14 21:44:09+00:00,2022-12-29 22:59:09+00:00,15 days 22:45:00,Airedale Terrier,,True,False,True,,,True,True,False,True,Yellow / Tan / Blond / Fawn,,
1967,59293489,GA862,https://www.petfinder.com/dog/toffee-59293489/ga/athens/athenspets-ga862/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Large,,[],Toffee,,adopted,2023-02-07 22:47:46+00:00,2022-12-29 22:57:50+00:00,39 days 23:49:56,Mixed Breed,,False,False,,,,True,False,False,False,,,
1968,59293468,CT477,https://www.petfinder.com/dog/marty-maple-59293468/ct/manchester/pack-leaders-dog-rescue-of-ct-ct477/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,,[],Marty Maple,,adopted,2023-01-15 15:30:09+00:00,2022-12-29 22:57:34+00:00,16 days 16:32:35,Beagle,Hound,True,False,True,True,,True,False,False,True,,,
1969,59293464,NJ817,https://www.petfinder.com/dog/arya-59293464/nj/ringwood/southern-paws-inc-nj817/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Large,Short,[],Arya,,adopted,2023-01-16 16:43:05+00:00,2022-12-29 22:57:28+00:00,17 days 17:45:37,American Bulldog,Pit Bull Terrier,True,False,True,True,True,True,False,False,True,White / Cream,Brown / Chocolate,
1970,59293463,CA443,https://www.petfinder.com/dog/buster-59293463/ca/gridley/sutter-buttes-canine-rescue-ca443/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Small,Medium,"['Friendly', 'Affectionate', 'Playful', 'Athletic', 'Funny', 'Curious', 'Loves kisses']",Buster,22-143,adopted,2023-01-06 22:58:00+00:00,2022-12-29 22:57:25+00:00,8 days 00:00:35,Chihuahua,,False,False,,True,,True,False,False,True,Bicolor,,
1971,59293460,WA734,https://www.petfinder.com/dog/lookah-59293460/wa/gig-harbor/people-for-animal-care-and-kindness-wa734/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,Short,"['Friendly', 'Affectionate', 'Playful', 'Smart', 'Brave', 'Curious', 'Funny', 'Athletic', 'Loves kisses']",Lookah,,adopted,2023-01-15 18:41:34+00:00,2022-12-29 22:57:13+00:00,16 days 19:44:21,Doberman Pinscher,Australian Shepherd,True,False,True,True,,False,True,False,True,,,
1972,59293462,IL181,https://www.petfinder.com/dog/teddy-59293462/il/springfield/sangamon-county-animal-control-center-il181/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,Short,[],Teddy,,adopted,2022-12-31 00:12:22+00:00,2022-12-29 22:57:12+00:00,1 days 01:15:10,American Bulldog,,True,False,,,,True,False,False,True,Gray / Blue / Silver,White / Cream,
1973,59293461,TX2412,https://www.petfinder.com/dog/jace-59293461/fl/cape-coral/tracyspawsrescue-tx2412/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,Short,"['Gentle', 'Smart', 'Brave', 'Curious', 'Quiet', 'Friendly', 'Playful']",Jace,,adopted,2023-05-17 23:57:35+00:00,2022-12-29 22:57:10+00:00,139 days 01:00:25,Terrier,,True,False,True,True,,True,False,False,True,Bicolor,,
1974,59293415,GA862,https://www.petfinder.com/dog/julius-59293415/ga/athens/athenspets-ga862/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Large,,[],Julius,,adopted,2023-01-15 21:56:37+00:00,2022-12-29 22:55:34+00:00,16 days 23:01:03,Mixed Breed,,False,False,,,,False,False,False,False,,,
1975,59293402,NJ817,https://www.petfinder.com/dog/jon-59293402/nj/ringwood/southern-paws-inc-nj817/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Large,Short,[],Jon,,adopted,2023-01-11 19:18:56+00:00,2022-12-29 22:55:15+00:00,12 days 20:23:41,American Bulldog,Pit Bull Terrier,True,False,True,True,True,True,False,False,True,White / Cream,Brown / Chocolate,
1976,59293391,NV188,https://www.petfinder.com/dog/donkey-59293391/nv/silver-springs/lyon-county-animal-services-nv188/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Medium,Short,"['Friendly', 'Affectionate', 'Gentle', 'Playful', 'Smart', 'Protective', 'Funny', 'Loves kisses']",Donkey,,adopted,2023-01-28 15:29:47+00:00,2022-12-29 22:54:49+00:00,29 days 16:34:58,Pit Bull Terrier,,False,False,True,True,,True,False,False,True,Black,White / Cream,
1977,59293384,CT477,https://www.petfinder.com/dog/juniper-jake-59293384/ct/manchester/pack-leaders-dog-rescue-of-ct-ct477/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,,[],Juniper Jake,,adopted,2023-01-19 17:25:32+00:00,2022-12-29 22:54:32+00:00,20 days 18:31:00,Beagle,Hound,True,False,True,True,,True,False,False,True,,,
1978,59293378,TX2596,https://www.petfinder.com/dog/jelly-59293378/tx/montgomery/who-rescued-who-tx2596/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Female,Small,Short,"['Affectionate', 'Friendly', 'Loves kisses', 'Gentle']",Jelly,,adopted,2023-06-07 14:43:33+00:00,2022-12-29 22:53:53+00:00,159 days 15:49:40,Chihuahua,Dachshund,True,False,,True,,True,True,False,True,Brown / Chocolate,,
1979,59293377,NJ817,https://www.petfinder.com/dog/ned-59293377/nj/ringwood/southern-paws-inc-nj817/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Large,Short,[],Ned,,adopted,2023-01-09 19:13:52+00:00,2022-12-29 22:53:46+00:00,10 days 20:20:06,American Bulldog,Pit Bull Terrier,True,False,True,True,True,True,False,False,True,Apricot / Beige,White / Cream,
1980,59293374,OK61,https://www.petfinder.com/dog/moana-59293374/ok/tulsa/animal-rescue-foundation-ok61/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Medium,Medium,[],Moana,tokt 14854,adopted,2023-01-08 02:08:04+00:00,2022-12-29 22:53:30+00:00,9 days 03:14:34,Australian Cattle Dog / Blue Heeler,Beagle,True,False,,True,,False,False,False,True,"Tricolor (Brown, Black, & White)",,
1981,59293365,TX2412,https://www.petfinder.com/dog/hippy-59293365/fl/cape-coral/tracyspawsrescue-tx2412/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,Short,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Smart', 'Curious', 'Loves kisses']",Hippy,,adopted,2023-02-06 19:48:25+00:00,2022-12-29 22:52:38+00:00,38 days 20:55:47,Hound,Shepherd,True,False,True,True,,True,False,False,True,"Tricolor (Brown, Black, & White)",Brown / Chocolate,Yellow / Tan / Blond / Fawn
1982,59293364,OR243,https://www.petfinder.com/dog/jill-59293364/or/sherwood/born-again-pit-bull-rescue-or243/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Small,Medium,"['Quiet', 'Gentle']",Jill,,adopted,2023-03-26 17:01:04+00:00,2022-12-29 22:52:29+00:00,86 days 18:08:35,Maltese,Maltipoo,True,False,True,True,True,True,True,False,True,White / Cream,Yellow / Tan / Blond / Fawn,
1983,59293361,NC516,https://www.petfinder.com/dog/oden-59293361/nc/waxhaw/carolina-pet-adoption-and-welfare-society-paws-nc516/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,Short,"['Friendly', 'Playful', 'adventurous', 'fun loving']",Oden,,adopted,2023-02-02 04:56:37+00:00,2022-12-29 22:52:03+00:00,34 days 06:04:34,Chihuahua,Hound,True,False,True,True,True,False,False,False,False,Bicolor,Black,"Tricolor (Brown, Black, & White)"
1984,59293360,NJ817,https://www.petfinder.com/dog/hodor-59293360/nj/ringwood/southern-paws-inc-nj817/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Large,Short,[],Hodor,,adopted,2023-01-06 22:45:50+00:00,2022-12-29 22:51:53+00:00,7 days 23:53:57,American Bulldog,Pit Bull Terrier,True,False,True,True,True,True,False,False,True,Apricot / Beige,White / Cream,
1985,59292968,MI65,https://www.petfinder.com/dog/whitetail-59292968/mi/oxford/k-9-stray-rescue-league-mi65/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,,"['Playful', 'Affectionate', 'Smart']",Whitetail,,adopted,2023-01-07 22:19:46+00:00,2022-12-29 22:51:25+00:00,8 days 23:28:21,Pointer,,True,False,,True,,True,False,False,True,,,
1986,59293354,CA3095,https://www.petfinder.com/dog/blue-59293354/ca/los-angeles/puppy-pawz-rescue-ca3095/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Medium,Medium,"['Friendly', 'Loyal', 'Gentle', 'Playful', 'Smart', 'Curious', 'Funny']",Blue,,adopted,2023-05-27 23:45:33+00:00,2022-12-29 22:51:17+00:00,149 days 00:54:16,Husky,German Shepherd Dog,True,False,True,True,,True,True,False,True,White / Cream,Gray / Blue / Silver,
1987,59293344,CT477,https://www.petfinder.com/dog/wendy-willow-59293344/ct/manchester/pack-leaders-dog-rescue-of-ct-ct477/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,,[],Wendy Willow,,adopted,2023-01-07 18:07:13+00:00,2022-12-29 22:51:03+00:00,8 days 19:16:10,Beagle,Hound,True,False,True,True,,True,False,False,True,,,
1988,59293325,CT414,https://www.petfinder.com/dog/aladdin-59293325/ct/watertown/companion-pet-rescue-new-england-ct414/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,,"['Friendly', 'Playful', 'Loves kisses']",Aladdin ,,adopted,2023-01-16 16:21:26+00:00,2022-12-29 22:50:35+00:00,17 days 17:30:51,Vizsla,Labrador Retriever,True,False,True,True,,True,False,False,True,Yellow / Tan / Blond / Fawn,,
1989,59293312,NC516,https://www.petfinder.com/dog/skadi-59293312/nc/waxhaw/carolina-pet-adoption-and-welfare-society-paws-nc516/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Medium,Short,"['Friendly', 'Gentle', 'Affectionate', 'adorable', 'calm']",Skadi,,adopted,2023-01-22 00:46:34+00:00,2022-12-29 22:49:48+00:00,23 days 01:56:46,Chihuahua,Hound,True,False,True,True,True,False,False,False,False,Bicolor,Black,"Tricolor (Brown, Black, & White)"
1990,59293306,FL1805,https://www.petfinder.com/dog/dexter-59293306/fl/titusville/furever-home-animal-rescue-fl1805/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,,"['Friendly', 'Gentle', 'Playful', 'Curious', 'Funny', 'Athletic', 'Dignified', 'Loves kisses']",Dexter,,adopted,2023-04-16 00:55:54+00:00,2022-12-29 22:48:29+00:00,107 days 02:07:25,Mixed Breed,,True,False,True,True,True,True,False,False,True,Brindle,,
1991,59293301,NC516,https://www.petfinder.com/dog/freya-59293301/nc/waxhaw/carolina-pet-adoption-and-welfare-society-paws-nc516/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Female,Small,Short,"['cuddly', 'zesty', 'bouncy', 'sharp', 'happy']",Freya,,adopted,2023-01-11 04:53:56+00:00,2022-12-29 22:47:42+00:00,12 days 06:06:14,Chihuahua,,True,False,True,True,,False,True,False,True,Black,White / Cream,Bicolor
1992,59293292,NJ817,https://www.petfinder.com/dog/jingle-59293292/nj/ringwood/southern-paws-inc-nj817/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Large,Short,[],Jingle,,adopted,2023-01-06 15:35:35+00:00,2022-12-29 22:47:19+00:00,7 days 16:48:16,Pit Bull Terrier,Boxer,True,False,True,True,True,True,False,False,True,Yellow / Tan / Blond / Fawn,Black,
1993,59293267,CT477,https://www.petfinder.com/dog/aspen-allie-59293267/ct/manchester/pack-leaders-dog-rescue-of-ct-ct477/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,,[],Aspen Allie,,adopted,2023-01-15 15:31:06+00:00,2022-12-29 22:46:01+00:00,16 days 16:45:05,Beagle,Hound,True,False,True,True,,True,False,False,True,,,
